Fecha,Hora,Sector,Mp10,Mp2_5,Humedad,Temperatura
11-06-2019,0:43:34,santa rosa,98,96,,
11-06-2019,0:44:16,pedro valdivia,,,99.9,5.0
11-06-2019,0:44:26,pedro valdivia,306,269,,
11-06-2019,0:44:27,pedro valdivia,220,216,,
11-06-2019,0:44:38,pedro valdivia,257,235,,
11-06-2019,0:44:39,universidad,157,154,93.9,7.7
11-06-2019,0:46:24,amanecer,,,94.8,5.5
11-06-2019,0:46:36,amanecer,226,222,,
11-06-2019,0:46:36,amanecer,319,287,,
11-06-2019,0:49:23,centro,,,87.1,6.6
11-06-2019,0:49:32,santa rosa,105,84,,
11-06-2019,0:49:34,centro,113,101,,
11-06-2019,0:49:35,centro,55,53,,
11-06-2019,0:49:46,centro,55,52,,
11-06-2019,0:52:48,pueblo nuevo,,,74.9,7.8
11-06-2019,0:52:58,pueblo nuevo,133,116,,
11-06-2019,0:53:10,pueblo nuevo,100,100,,
11-06-2019,0:53:22,santa rosa,,,97.4,5.3
11-06-2019,0:53:34,santa rosa,110,107,,
11-06-2019,0:54:16,pedro valdivia,,,99.9,4.8
11-06-2019,0:54:26,pedro valdivia,316,283,,
11-06-2019,0:54:27,pedro valdivia,221,217,,
11-06-2019,0:54:38,pedro valdivia,254,235,,
11-06-2019,0:55:34,universidad,121,118,9.370.001,7.7
11-06-2019,0:56:24,amanecer,,,95.1,5.3
11-06-2019,0:56:36,amanecer,184,181,,
11-06-2019,0:56:36,amanecer,253,227,,
11-06-2019,0:59:23,centro,,,88.1,6.6
11-06-2019,0:59:32,santa rosa,109,82,,
11-06-2019,0:59:34,centro,134,118,,
11-06-2019,0:59:35,centro,65,63,,
11-06-2019,0:59:46,centro,61,59,,
11-06-2019,1:02:48,pueblo nuevo,,,75.0,7.4
11-06-2019,1:02:58,pueblo nuevo,137,103,,
11-06-2019,1:03:10,pueblo nuevo,91,89,,
11-06-2019,1:03:22,santa rosa,,,97.6,5.3
11-06-2019,1:03:34,santa rosa,134,131,,
11-06-2019,1:04:16,pedro valdivia,,,99.9,4.8
11-06-2019,1:04:26,pedro valdivia,360,311,,
11-06-2019,1:04:27,pedro valdivia,245,241,,
11-06-2019,1:04:38,pedro valdivia,263,244,,
11-06-2019,1:06:24,amanecer,,,95.4,5.0
11-06-2019,1:06:34,universidad,143,140,94.5,7.4
11-06-2019,1:06:36,amanecer,133,130,,
11-06-2019,1:06:36,amanecer,178,166,,
11-06-2019,1:09:23,centro,,,88.1,6.5
11-06-2019,1:09:32,santa rosa,166,108,,
11-06-2019,1:09:34,centro,240,206,,
11-06-2019,1:09:35,centro,133,130,,
11-06-2019,1:09:46,centro,126,115,,
11-06-2019,1:12:48,pueblo nuevo,,,75.4,7.2
11-06-2019,1:12:58,pueblo nuevo,75,66,,
11-06-2019,1:13:10,pueblo nuevo,59,58,,
11-06-2019,1:13:22,santa rosa,,,97.7,5.3
11-06-2019,1:13:34,santa rosa,151,148,,
11-06-2019,1:14:16,pedro valdivia,,,99.9,5.0
11-06-2019,1:14:26,pedro valdivia,196,172,,
11-06-2019,1:14:27,pedro valdivia,129,126,,
11-06-2019,1:14:38,pedro valdivia,145,134,,
11-06-2019,1:16:24,amanecer,,,95.9,4.9
11-06-2019,1:16:36,amanecer,134,131,,
11-06-2019,1:16:36,amanecer,199,178,,
11-06-2019,1:17:51,universidad,89,87,94.6,7.4
11-06-2019,1:19:23,centro,,,87.6,6.6
11-06-2019,1:19:32,santa rosa,156,126,,
11-06-2019,1:19:34,centro,182,158,,
11-06-2019,1:19:35,centro,100,98,,
11-06-2019,1:19:46,centro,105,93,,
11-06-2019,1:22:48,pueblo nuevo,,,76.6,6.9
11-06-2019,1:22:59,pueblo nuevo,100,85,,
11-06-2019,1:23:10,pueblo nuevo,70,70,,
11-06-2019,1:23:22,santa rosa,,,97.5,5.2
11-06-2019,1:23:34,santa rosa,117,114,,
11-06-2019,1:24:16,pedro valdivia,,,99.9,5.0
11-06-2019,1:24:26,pedro valdivia,146,129,,
11-06-2019,1:24:27,pedro valdivia,93,91,,
11-06-2019,1:24:38,pedro valdivia,109,96,,
11-06-2019,1:26:24,amanecer,,,96.3,4.9
11-06-2019,1:26:36,amanecer,117,114,,
11-06-2019,1:26:36,amanecer,162,149,,
11-06-2019,1:28:47,universidad,64,62,94.6,7.4
11-06-2019,1:29:23,centro,,,87.5,6.6
11-06-2019,1:29:32,santa rosa,205,151,,
11-06-2019,1:29:34,centro,125,110,,
11-06-2019,1:29:35,centro,67,65,,
11-06-2019,1:29:46,centro,60,56,,
11-06-2019,1:32:48,pueblo nuevo,,,76.2,6.8
11-06-2019,1:32:58,pueblo nuevo,76,68,,
11-06-2019,1:33:10,pueblo nuevo,57,57,,
11-06-2019,1:33:22,santa rosa,,,97.5,5.1
11-06-2019,1:33:34,santa rosa,92,90,,
11-06-2019,1:34:16,pedro valdivia,,,99.9,5.0
11-06-2019,1:34:26,pedro valdivia,120,108,,
11-06-2019,1:34:27,pedro valdivia,71,69,,
11-06-2019,1:34:38,pedro valdivia,74,67,,
11-06-2019,1:36:24,amanecer,,,96.3,4.9
11-06-2019,1:36:36,amanecer,99,97,,
11-06-2019,1:36:36,amanecer,148,133,,
11-06-2019,1:39:23,centro,,,87.3,6.6
11-06-2019,1:39:32,santa rosa,148,115,,
11-06-2019,1:39:34,centro,100,91,,
11-06-2019,1:39:35,centro,53,51,,
11-06-2019,1:39:46,centro,46,43,,
11-06-2019,1:39:48,universidad,70,68,94.7,7.3
11-06-2019,1:42:48,pueblo nuevo,,,76.3,7.1
11-06-2019,1:42:58,pueblo nuevo,87,76,,
11-06-2019,1:43:10,pueblo nuevo,63,61,,
11-06-2019,1:43:22,santa rosa,,,97.5,5.1
11-06-2019,1:43:34,santa rosa,93,91,,
11-06-2019,1:44:16,pedro valdivia,,,99.9,5.0
11-06-2019,1:44:26,pedro valdivia,91,87,,
11-06-2019,1:44:27,pedro valdivia,48,46,,
11-06-2019,1:44:38,pedro valdivia,57,54,,
11-06-2019,1:46:24,amanecer,,,96.2,4.9
11-06-2019,1:46:35,amanecer,155,146,,
11-06-2019,1:46:36,amanecer,103,101,,
11-06-2019,1:49:23,centro,,,86.6,6.7
11-06-2019,1:49:31,santa rosa,151,108,,
11-06-2019,1:49:34,centro,75,66,,
11-06-2019,1:49:35,centro,42,40,,
11-06-2019,1:49:46,centro,38,35,,
11-06-2019,1:50:45,universidad,50,48,94.1,7.5
11-06-2019,1:52:48,pueblo nuevo,,,75.2,7.4
11-06-2019,1:52:58,pueblo nuevo,85,68,,
11-06-2019,1:53:10,pueblo nuevo,61,60,,
11-06-2019,1:53:22,santa rosa,,,97.5,5.0
11-06-2019,1:53:34,santa rosa,87,85,,
11-06-2019,1:54:16,pedro valdivia,,,99.9,5.0
11-06-2019,1:54:26,pedro valdivia,86,79,,
11-06-2019,1:54:27,pedro valdivia,48,46,,
11-06-2019,1:54:38,pedro valdivia,55,51,,
11-06-2019,1:56:24,amanecer,,,96.2,4.9
11-06-2019,1:56:35,amanecer,134,128,,
11-06-2019,1:56:36,amanecer,95,93,,
11-06-2019,1:59:23,centro,,,85.9,6.9
11-06-2019,1:59:31,santa rosa,121,93,,
11-06-2019,1:59:34,centro,73,63,,
11-06-2019,1:59:35,centro,40,38,,
11-06-2019,1:59:46,centro,35,35,,
11-06-2019,2:01:44,universidad,48,46,9.400.001,7.3
11-06-2019,2:02:48,pueblo nuevo,,,75.0,7.4
11-06-2019,2:02:58,pueblo nuevo,104,94,,
11-06-2019,2:03:10,pueblo nuevo,71,71,,
11-06-2019,2:03:22,santa rosa,,,97.6,4.9
11-06-2019,2:03:34,santa rosa,73,71,,
11-06-2019,2:04:16,pedro valdivia,,,99.9,4.9
11-06-2019,2:04:26,pedro valdivia,168,155,,
11-06-2019,2:04:27,pedro valdivia,104,102,,
11-06-2019,2:04:38,pedro valdivia,115,109,,
11-06-2019,2:06:24,amanecer,,,96.1,5.1
11-06-2019,2:06:35,amanecer,77,73,,
11-06-2019,2:06:36,amanecer,52,50,,
11-06-2019,2:09:23,centro,,,85.1,7.0
11-06-2019,2:09:31,santa rosa,126,97,,
11-06-2019,2:09:34,centro,62,58,,
11-06-2019,2:09:35,centro,36,34,,
11-06-2019,2:09:46,centro,30,29,,
11-06-2019,2:12:43,universidad,51,49,94.5,7.2
11-06-2019,2:12:48,pueblo nuevo,,,74.6,7.4
11-06-2019,2:12:58,pueblo nuevo,101,88,,
11-06-2019,2:13:10,pueblo nuevo,75,73,,
11-06-2019,2:13:22,santa rosa,,,97.7,4.9
11-06-2019,2:13:34,santa rosa,66,64,,
11-06-2019,2:14:16,pedro valdivia,,,99.9,4.9
11-06-2019,2:14:26,pedro valdivia,137,122,,
11-06-2019,2:14:27,pedro valdivia,81,79,,
11-06-2019,2:14:38,pedro valdivia,86,78,,
11-06-2019,2:16:24,amanecer,,,95.6,5.0
11-06-2019,2:16:35,amanecer,74,73,,
11-06-2019,2:16:36,amanecer,50,48,,
11-06-2019,2:19:23,centro,,,85.1,7.0
11-06-2019,2:19:31,santa rosa,102,78,,
11-06-2019,2:19:34,centro,76,66,,
11-06-2019,2:19:35,centro,38,36,,
11-06-2019,2:19:46,centro,33,32,,
11-06-2019,2:22:48,pueblo nuevo,,,75.1,7.4
11-06-2019,2:22:58,pueblo nuevo,125,109,,
11-06-2019,2:23:10,pueblo nuevo,84,83,,
11-06-2019,2:23:22,santa rosa,,,97.7,4.8
11-06-2019,2:23:34,santa rosa,63,61,,
11-06-2019,2:23:44,universidad,44,42,94.3,7.3
11-06-2019,2:24:16,pedro valdivia,,,99.9,4.9
11-06-2019,2:24:26,pedro valdivia,130,122,,
11-06-2019,2:24:27,pedro valdivia,76,74,,
11-06-2019,2:24:38,pedro valdivia,85,81,,
11-06-2019,2:26:24,amanecer,,,95.5,5.0
11-06-2019,2:26:35,amanecer,115,110,,
11-06-2019,2:26:36,amanecer,77,75,,
11-06-2019,2:29:23,centro,,,85.9,6.9
11-06-2019,2:29:31,santa rosa,133,100,,
11-06-2019,2:29:34,centro,113,99,,
11-06-2019,2:29:35,centro,61,59,,
11-06-2019,2:29:46,centro,53,51,,
11-06-2019,2:32:48,pueblo nuevo,,,74.7,7.5
11-06-2019,2:32:58,pueblo nuevo,107,94,,
11-06-2019,2:33:10,pueblo nuevo,76,76,,
11-06-2019,2:33:22,santa rosa,,,97.9,4.8
11-06-2019,2:33:34,santa rosa,103,101,,
11-06-2019,2:34:16,pedro valdivia,,,99.9,4.9
11-06-2019,2:34:26,pedro valdivia,198,181,,
11-06-2019,2:34:27,pedro valdivia,137,134,,
11-06-2019,2:34:38,pedro valdivia,157,135,,
11-06-2019,2:34:44,universidad,50,48,93.8,7.5
11-06-2019,2:36:24,amanecer,,,95.6,5.0
11-06-2019,2:36:35,amanecer,112,109,,
11-06-2019,2:36:36,amanecer,83,81,,
11-06-2019,2:39:23,centro,,,86.0,7.1
11-06-2019,2:39:31,santa rosa,175,130,,
11-06-2019,2:39:34,centro,122,105,,
11-06-2019,2:39:35,centro,67,65,,
11-06-2019,2:39:46,centro,60,60,,
11-06-2019,2:42:48,pueblo nuevo,,,74.6,7.4
11-06-2019,2:42:58,pueblo nuevo,111,103,,
11-06-2019,2:43:10,pueblo nuevo,77,77,,
11-06-2019,2:43:22,santa rosa,,,98.2,4.9
11-06-2019,2:43:34,santa rosa,112,109,,
11-06-2019,2:44:16,pedro valdivia,,,99.9,4.9
11-06-2019,2:44:26,pedro valdivia,145,129,,
11-06-2019,2:44:27,pedro valdivia,89,87,,
11-06-2019,2:44:38,pedro valdivia,91,81,,
11-06-2019,2:45:45,universidad,46,44,93.5,7.5
11-06-2019,2:46:24,amanecer,,,95.4,5.1
11-06-2019,2:46:35,amanecer,132,123,,
11-06-2019,2:46:36,amanecer,98,96,,
11-06-2019,2:49:23,centro,,,85.4,7.1
11-06-2019,2:49:31,santa rosa,207,142,,
11-06-2019,2:49:34,centro,113,105,,
11-06-2019,2:49:35,centro,65,63,,
11-06-2019,2:49:46,centro,55,54,,
11-06-2019,2:52:48,pueblo nuevo,,,75.1,7.3
11-06-2019,2:52:58,pueblo nuevo,135,117,,
11-06-2019,2:53:10,pueblo nuevo,95,95,,
11-06-2019,2:53:22,santa rosa,,,98.3,4.8
11-06-2019,2:53:34,santa rosa,127,124,,
11-06-2019,2:54:16,pedro valdivia,,,99.9,4.7
11-06-2019,2:54:26,pedro valdivia,152,138,,
11-06-2019,2:54:27,pedro valdivia,101,99,,
11-06-2019,2:54:38,pedro valdivia,107,96,,
11-06-2019,2:56:23,amanecer,,,95.2,5.1
11-06-2019,2:56:35,amanecer,150,137,,
11-06-2019,2:56:36,amanecer,107,105,,
11-06-2019,2:56:42,universidad,47,45,94.1,7.2
11-06-2019,2:59:23,centro,,,84.5,7.2
11-06-2019,2:59:31,santa rosa,216,162,,
11-06-2019,2:59:34,centro,101,88,,
11-06-2019,2:59:35,centro,51,49,,
11-06-2019,2:59:46,centro,43,42,,
11-06-2019,3:02:48,pueblo nuevo,,,76.7,6.9
11-06-2019,3:02:58,pueblo nuevo,163,137,,
11-06-2019,3:03:10,pueblo nuevo,121,119,,
11-06-2019,3:03:22,santa rosa,,,98.5,4.8
11-06-2019,3:03:34,santa rosa,143,140,,
11-06-2019,3:04:16,pedro valdivia,,,99.9,4.5
11-06-2019,3:04:26,pedro valdivia,159,140,,
11-06-2019,3:04:27,pedro valdivia,95,93,,
11-06-2019,3:04:38,pedro valdivia,98,96,,
11-06-2019,3:06:23,amanecer,,,95.3,5.0
11-06-2019,3:06:36,amanecer,102,100,,
11-06-2019,3:06:36,amanecer,140,139,,
11-06-2019,3:07:43,universidad,62,60,9.490.001,7.0
11-06-2019,3:09:23,centro,,,84.5,7.0
11-06-2019,3:09:31,santa rosa,214,162,,
11-06-2019,3:09:34,centro,94,81,,
11-06-2019,3:09:35,centro,51,49,,
11-06-2019,3:09:46,centro,43,43,,
11-06-2019,3:12:48,pueblo nuevo,,,76.4,7.1
11-06-2019,3:12:58,pueblo nuevo,129,106,,
11-06-2019,3:13:10,pueblo nuevo,87,84,,
11-06-2019,3:13:22,santa rosa,,,98.7,4.8
11-06-2019,3:13:34,santa rosa,119,116,,
11-06-2019,3:14:16,pedro valdivia,,,99.9,4.8
11-06-2019,3:14:26,pedro valdivia,184,163,,
11-06-2019,3:14:27,pedro valdivia,117,114,,
11-06-2019,3:14:38,pedro valdivia,123,116,,
11-06-2019,3:16:23,amanecer,,,95.7,4.9
11-06-2019,3:16:35,amanecer,159,144,,
11-06-2019,3:16:36,amanecer,119,116,,
11-06-2019,3:18:42,universidad,83,81,9.490.001,7.2
11-06-2019,3:19:23,centro,,,86.0,6.6
11-06-2019,3:19:31,santa rosa,166,133,,
11-06-2019,3:19:34,centro,110,92,,
11-06-2019,3:19:35,centro,55,53,,
11-06-2019,3:19:46,centro,50,47,,
11-06-2019,3:22:48,pueblo nuevo,,,76.5,7.1
11-06-2019,3:22:58,pueblo nuevo,102,88,,
11-06-2019,3:23:10,pueblo nuevo,76,73,,
11-06-2019,3:23:22,santa rosa,,,98.4,4.9
11-06-2019,3:23:34,santa rosa,95,93,,
11-06-2019,3:24:16,pedro valdivia,,,99.9,4.8
11-06-2019,3:24:26,pedro valdivia,155,135,,
11-06-2019,3:24:27,pedro valdivia,90,88,,
11-06-2019,3:24:38,pedro valdivia,102,90,,
11-06-2019,3:26:23,amanecer,,,95.8,4.7
11-06-2019,3:26:35,amanecer,63,60,,
11-06-2019,3:26:36,amanecer,45,43,,
11-06-2019,3:29:23,centro,,,84.9,6.8
11-06-2019,3:29:31,santa rosa,136,97,,
11-06-2019,3:29:34,centro,104,89,,
11-06-2019,3:29:35,centro,50,48,,
11-06-2019,3:29:40,universidad,104,102,9.530.001,7.0
11-06-2019,3:29:46,centro,46,44,,
11-06-2019,3:32:48,pueblo nuevo,,,75.8,7.1
11-06-2019,3:32:58,pueblo nuevo,103,91,,
11-06-2019,3:33:10,pueblo nuevo,71,70,,
11-06-2019,3:33:22,santa rosa,,,97.9,5.0
11-06-2019,3:33:34,santa rosa,75,73,,
11-06-2019,3:34:16,pedro valdivia,,,99.9,4.8
11-06-2019,3:34:26,pedro valdivia,114,96,,
11-06-2019,3:34:27,pedro valdivia,63,61,,
11-06-2019,3:34:38,pedro valdivia,70,62,,
11-06-2019,3:36:23,amanecer,,,95.9,4.7
11-06-2019,3:36:35,amanecer,89,87,,
11-06-2019,3:36:35,amanecer,133,121,,
11-06-2019,3:39:23,centro,,,85.0,6.7
11-06-2019,3:39:31,santa rosa,103,76,,
11-06-2019,3:39:34,centro,123,109,,
11-06-2019,3:39:35,centro,64,62,,
11-06-2019,3:39:46,centro,57,54,,
11-06-2019,3:40:40,universidad,55,53,95.6,6.8
11-06-2019,3:42:48,pueblo nuevo,,,75.5,7.2
11-06-2019,3:42:58,pueblo nuevo,66,57,,
11-06-2019,3:43:10,pueblo nuevo,48,46,,
11-06-2019,3:43:22,santa rosa,,,96.9,5.1
11-06-2019,3:43:34,santa rosa,64,62,,
11-06-2019,3:44:16,pedro valdivia,,,99.9,4.7
11-06-2019,3:44:26,pedro valdivia,86,76,,
11-06-2019,3:44:27,pedro valdivia,47,45,,
11-06-2019,3:44:38,pedro valdivia,51,48,,
11-06-2019,3:46:23,amanecer,,,96.3,4.7
11-06-2019,3:46:35,amanecer,141,138,,
11-06-2019,3:46:35,amanecer,204,191,,
11-06-2019,3:49:23,centro,,,85.5,6.6
11-06-2019,3:49:32,santa rosa,117,82,,
11-06-2019,3:49:34,centro,139,120,,
11-06-2019,3:49:35,centro,75,73,,
11-06-2019,3:49:46,centro,69,63,,
11-06-2019,3:51:38,universidad,53,51,9.580.001,6.8
11-06-2019,3:52:48,pueblo nuevo,,,73.0,7.3
11-06-2019,3:52:58,pueblo nuevo,55,50,,
11-06-2019,3:53:10,pueblo nuevo,41,40,,
11-06-2019,3:53:22,santa rosa,,,96.7,5.0
11-06-2019,3:53:34,santa rosa,87,85,,
11-06-2019,3:54:16,pedro valdivia,,,99.9,4.7
11-06-2019,3:54:27,pedro valdivia,41,39,,
11-06-2019,3:54:27,pedro valdivia,76,64,,
11-06-2019,3:54:38,pedro valdivia,45,41,,
11-06-2019,3:56:23,amanecer,,,96.5,4.6
11-06-2019,3:56:35,amanecer,128,125,,
11-06-2019,3:56:35,amanecer,162,147,,
11-06-2019,3:59:23,centro,,,86.1,6.5
11-06-2019,3:59:31,santa rosa,126,85,,
11-06-2019,3:59:34,centro,113,98,,
11-06-2019,3:59:35,centro,62,60,,
11-06-2019,3:59:46,centro,55,52,,
11-06-2019,4:02:38,universidad,56,54,95.5,6.8
11-06-2019,4:02:48,pueblo nuevo,,,73.0,6.8
11-06-2019,4:02:58,pueblo nuevo,52,44,,
11-06-2019,4:03:10,pueblo nuevo,35,35,,
11-06-2019,4:03:22,santa rosa,,,97.3,4.9
11-06-2019,4:03:34,santa rosa,95,93,,
11-06-2019,4:04:16,pedro valdivia,,,99.9,4.7
11-06-2019,4:04:26,pedro valdivia,81,70,,
11-06-2019,4:04:27,pedro valdivia,43,41,,
11-06-2019,4:04:38,pedro valdivia,46,41,,
11-06-2019,4:06:23,amanecer,,,96.6,4.5
11-06-2019,4:06:35,amanecer,81,79,,
11-06-2019,4:06:35,amanecer,122,114,,
11-06-2019,4:09:23,centro,,,85.3,6.5
11-06-2019,4:09:31,santa rosa,88,60,,
11-06-2019,4:09:34,centro,108,94,,
11-06-2019,4:09:35,centro,53,51,,
11-06-2019,4:09:46,centro,49,45,,
11-06-2019,4:12:48,pueblo nuevo,,,74.0,6.8
11-06-2019,4:12:58,pueblo nuevo,60,51,,
11-06-2019,4:13:10,pueblo nuevo,48,47,,
11-06-2019,4:13:22,santa rosa,,,97.5,4.8
11-06-2019,4:13:34,santa rosa,79,77,,
11-06-2019,4:13:38,universidad,57,55,9.580.001,6.8
11-06-2019,4:14:16,pedro valdivia,,,99.9,4.7
11-06-2019,4:14:26,pedro valdivia,81,71,,
11-06-2019,4:14:27,pedro valdivia,44,42,,
11-06-2019,4:14:38,pedro valdivia,47,45,,
11-06-2019,4:16:23,amanecer,,,96.7,4.5
11-06-2019,4:16:35,amanecer,81,79,,
11-06-2019,4:16:35,amanecer,113,109,,
11-06-2019,4:19:23,centro,,,86.2,6.3
11-06-2019,4:19:31,santa rosa,76,54,,
11-06-2019,4:19:34,centro,108,94,,
11-06-2019,4:19:35,centro,53,51,,
11-06-2019,4:19:46,centro,53,49,,
11-06-2019,4:22:48,pueblo nuevo,,,74.3,6.5
11-06-2019,4:22:58,pueblo nuevo,62,54,,
11-06-2019,4:23:10,pueblo nuevo,46,46,,
11-06-2019,4:23:22,santa rosa,,,97.2,4.7
11-06-2019,4:23:34,santa rosa,60,58,,
11-06-2019,4:24:16,pedro valdivia,,,99.9,4.5
11-06-2019,4:24:26,pedro valdivia,75,68,,
11-06-2019,4:24:27,pedro valdivia,44,42,,
11-06-2019,4:24:37,universidad,163,160,95.4,6.8
11-06-2019,4:24:38,pedro valdivia,49,45,,
11-06-2019,4:26:23,amanecer,,,96.8,4.4
11-06-2019,4:26:35,amanecer,68,66,,
11-06-2019,4:26:35,amanecer,95,89,,
11-06-2019,4:29:23,centro,,,86.7,6.2
11-06-2019,4:29:31,santa rosa,75,51,,
11-06-2019,4:29:34,centro,146,124,,
11-06-2019,4:29:35,centro,80,78,,
11-06-2019,4:29:46,centro,70,65,,
11-06-2019,4:32:48,pueblo nuevo,,,75.2,6.3
11-06-2019,4:32:58,pueblo nuevo,51,46,,
11-06-2019,4:33:10,pueblo nuevo,41,41,,
11-06-2019,4:33:22,santa rosa,,,97.3,4.6
11-06-2019,4:33:34,santa rosa,69,67,,
11-06-2019,4:34:16,pedro valdivia,,,99.9,4.3
11-06-2019,4:34:26,pedro valdivia,63,54,,
11-06-2019,4:34:27,pedro valdivia,35,33,,
11-06-2019,4:34:38,pedro valdivia,36,34,,
11-06-2019,4:35:51,universidad,198,194,95.2,6.8
11-06-2019,4:36:23,amanecer,,,96.9,4.3
11-06-2019,4:36:34,amanecer,95,86,,
11-06-2019,4:36:35,amanecer,64,62,,
11-06-2019,4:39:23,centro,,,87.9,6.0
11-06-2019,4:39:30,santa rosa,106,73,,
11-06-2019,4:39:34,centro,168,139,,
11-06-2019,4:39:35,centro,97,95,,
11-06-2019,4:39:46,centro,91,82,,
11-06-2019,4:42:48,pueblo nuevo,,,75.4,6.3
11-06-2019,4:42:58,pueblo nuevo,48,39,,
11-06-2019,4:43:10,pueblo nuevo,37,37,,
11-06-2019,4:43:22,santa rosa,,,97.7,4.5
11-06-2019,4:43:34,santa rosa,93,91,,
11-06-2019,4:44:16,pedro valdivia,,,99.9,4.3
11-06-2019,4:44:26,pedro valdivia,62,54,,
11-06-2019,4:44:27,pedro valdivia,36,34,,
11-06-2019,4:44:38,pedro valdivia,34,34,,
11-06-2019,4:46:23,amanecer,,,96.9,4.2
11-06-2019,4:46:34,amanecer,67,66,,
11-06-2019,4:46:35,amanecer,49,47,,
11-06-2019,4:47:04,universidad,222,218,95.6,6.5
11-06-2019,4:49:23,centro,,,88.5,5.9
11-06-2019,4:49:30,santa rosa,166,118,,
11-06-2019,4:49:34,centro,198,165,,
11-06-2019,4:49:35,centro,114,111,,
11-06-2019,4:49:46,centro,106,93,,
11-06-2019,4:52:48,pueblo nuevo,,,74.3,6.5
11-06-2019,4:52:59,pueblo nuevo,35,32,,
11-06-2019,4:53:10,pueblo nuevo,26,26,,
11-06-2019,4:53:22,santa rosa,,,98.1,4.4
11-06-2019,4:53:34,santa rosa,103,101,,
11-06-2019,4:54:16,pedro valdivia,,,99.9,4.2
11-06-2019,4:54:26,pedro valdivia,62,56,,
11-06-2019,4:54:27,pedro valdivia,38,36,,
11-06-2019,4:54:38,pedro valdivia,37,35,,
11-06-2019,4:56:23,amanecer,,,97.0,4.1
11-06-2019,4:56:34,amanecer,63,61,,
11-06-2019,4:56:35,amanecer,46,44,,
11-06-2019,4:57:54,universidad,105,103,95.9,6.4
11-06-2019,4:59:23,centro,,,88.6,5.8
11-06-2019,4:59:30,santa rosa,162,123,,
11-06-2019,4:59:34,centro,203,162,,
11-06-2019,4:59:35,centro,133,130,,
11-06-2019,4:59:46,centro,119,101,,
11-06-2019,5:02:48,pueblo nuevo,,,73.8,6.6
11-06-2019,5:02:58,pueblo nuevo,27,21,,
11-06-2019,5:03:10,pueblo nuevo,23,23,,
11-06-2019,5:03:22,santa rosa,,,98.4,4.3
11-06-2019,5:03:34,santa rosa,115,112,,
11-06-2019,5:04:16,pedro valdivia,,,99.9,4.1
11-06-2019,5:04:26,pedro valdivia,67,58,,
11-06-2019,5:04:27,pedro valdivia,37,35,,
11-06-2019,5:04:38,pedro valdivia,39,38,,
11-06-2019,5:06:23,amanecer,,,97.1,4.0
11-06-2019,5:06:34,amanecer,69,69,,
11-06-2019,5:06:35,amanecer,50,48,,
11-06-2019,5:08:53,universidad,53,51,96.0,6.3
11-06-2019,5:09:23,centro,,,88.3,5.9
11-06-2019,5:09:30,santa rosa,123,82,,
11-06-2019,5:09:34,centro,117,97,,
11-06-2019,5:09:35,centro,64,62,,
11-06-2019,5:09:46,centro,53,51,,
11-06-2019,5:12:48,pueblo nuevo,,,73.5,6.5
11-06-2019,5:12:58,pueblo nuevo,46,36,,
11-06-2019,5:13:10,pueblo nuevo,32,32,,
11-06-2019,5:13:22,santa rosa,,,98.5,4.2
11-06-2019,5:13:34,santa rosa,119,116,,
11-06-2019,5:14:16,pedro valdivia,,,99.9,4.1
11-06-2019,5:14:26,pedro valdivia,60,58,,
11-06-2019,5:14:27,pedro valdivia,37,35,,
11-06-2019,5:14:38,pedro valdivia,42,39,,
11-06-2019,5:16:23,amanecer,,,97.0,3.9
11-06-2019,5:16:34,amanecer,93,91,,
11-06-2019,5:16:35,amanecer,72,70,,
11-06-2019,5:19:23,centro,,,88.8,5.6
11-06-2019,5:19:30,santa rosa,84,57,,
11-06-2019,5:19:34,centro,103,90,,
11-06-2019,5:19:35,centro,59,57,,
11-06-2019,5:19:46,centro,57,50,,
11-06-2019,5:19:53,universidad,58,56,96.0,6.4
11-06-2019,5:22:48,pueblo nuevo,,,75.3,6.1
11-06-2019,5:22:58,pueblo nuevo,62,55,,
11-06-2019,5:23:10,pueblo nuevo,52,52,,
11-06-2019,5:23:22,santa rosa,,,98.6,4.1
11-06-2019,5:23:34,santa rosa,100,98,,
11-06-2019,5:24:16,pedro valdivia,,,99.9,3.9
11-06-2019,5:24:26,pedro valdivia,58,55,,
11-06-2019,5:24:27,pedro valdivia,35,33,,
11-06-2019,5:24:38,pedro valdivia,37,35,,
11-06-2019,5:26:23,amanecer,,,97.1,3.9
11-06-2019,5:26:34,amanecer,66,63,,
11-06-2019,5:26:35,amanecer,49,47,,
11-06-2019,5:29:23,centro,,,89.0,5.6
11-06-2019,5:29:30,santa rosa,61,48,,
11-06-2019,5:29:34,centro,116,96,,
11-06-2019,5:29:35,centro,61,59,,
11-06-2019,5:29:46,centro,56,50,,
11-06-2019,5:30:51,universidad,63,61,95.6,6.3
11-06-2019,5:32:48,pueblo nuevo,,,78.1,5.5
11-06-2019,5:32:58,pueblo nuevo,57,51,,
11-06-2019,5:33:10,pueblo nuevo,47,47,,
11-06-2019,5:33:22,santa rosa,,,98.7,4.0
11-06-2019,5:33:34,santa rosa,98,96,,
11-06-2019,5:34:16,pedro valdivia,,,99.9,3.8
11-06-2019,5:34:26,pedro valdivia,63,57,,
11-06-2019,5:34:27,pedro valdivia,40,38,,
11-06-2019,5:34:38,pedro valdivia,51,46,,
11-06-2019,5:36:22,amanecer,,,97.2,3.9
11-06-2019,5:36:34,amanecer,46,42,,
